Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,HouseAge,YearsSinceRemodel,Has2ndFloor,HasGarage,HasBasement,TotalPorchSF,QualitySize,QualityTotalSF,ExterQual_Encoded,ExterQualSize,KitchenQual_Encoded,TotalQualityScore,LiveableSF,TotalShelterSF,QualityAgeInteraction,BathBedroomRatio,GrLivArea_Squared,GrLivArea_Cubed,TotalSF_Squared,TotalSF_Cubed,LotArea_Squared,TotalBsmtSF_Squared,OverallQual_Squared,HouseAge_Squared,GrLivArea_Sqrt,LotArea_Sqrt,LivingAreaRatio,BasementRatio,GarageRatio,BathPerBedroom,RoomDensity,PorchRatio,LotShapeIndex,QualityPerSF,AgeBracket,QualityTier,SizeCategory,LotCategory,SaleSeason,IsRemodeled,MarketPeriod,HasPool,HasFireplace,HasCentralAir,GarageSize,LotShapeQuality,HouseType,BsmtQual_Encoded,HeatingQC_Encoded,TotalUsableSF,HasPoolFlag,HasGarageFlag,TotalAmenities,TotalUsableSF_Norm,TotalQualityScore_Norm,TotalAmenities_Norm,PropertyValueIndex
616,85,RL,80.0,8800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,6,7,1963,1963,Gable,CompShg,MetalSd,MetalSd,BrkFace,156.0,TA,Gd,PConc,TA,TA,Gd,GLQ,763,Unf,0,173,936,GasA,Ex,Y,SBrkr,1054,0,0,1054,1,0,1,0,3,1,Gd,6,Typ,0,,Attchd,1963.0,RFn,2,480,TA,TA,Y,120,0,0,0,0,0,,MnPrv,,0,5,2010,WD,Abnorml,137500,1990,2.0,47,47,0,1,1,120,6324,11940,3,3162,4,4.2,1990,2470,0.125,0.5,1110916,1170905464,3960100,7880599000,77440000,876096,36,2209,32.46536616149585,93.8083151964686,0.11975911828201341,0.47011551983927674,0.24108488196885988,0.5,0.005687203791469194,0.11374407582938388,0.8438078435864856,2.921129503407984,Mature (25-50yr),Good,Small,Medium,Spring,0,Post-2008,0,0,1,2-Car,4,Split-Foyer,3.0,5,2470,0,1,1,0.1664069803677158,0.5764705882352942,0.2,0.31429252286767
617,60,RL,69.0,7861,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,457,Unf,0,326,783,GasA,Ex,Y,SBrkr,807,702,0,1509,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,2,393,TA,TA,Y,100,75,0,0,0,0,,,,0,6,2006,WD,Normal,183200,2292,3.5,4,3,1,1,1,175,9054,13752,4,6036,4,4.6,2292,2685,1.2,0.875,2277081,3436115229,5253264,12040481088,61795321,613089,36,16,38.84584919911006,88.66228059327146,0.1919358941745103,0.34147405146096815,0.17139119058002616,0.875,0.004635761589403974,0.11589403973509933,0.7695543716203219,2.391390992427262,New (0-5yr),Good,Large,Small,Summer,1,Pre-2008,0,1,1,2-Car,3,2-Story,4.0,5,2685,0,1,2,0.18315674665004675,0.6705882352941176,0.4,0.41791499398138815
618,45,RL,59.0,7227,Pave,,Reg,HLS,AllPub,Corner,Mod,NAmes,Artery,Norm,1Fam,1.5Unf,6,6,1954,1954,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,832,832,GasA,Gd,Y,SBrkr,832,0,0,832,0,0,1,0,2,1,Gd,4,Typ,0,,Detchd,1962.0,Unf,2,528,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2008,WD,Normal,105500,1664,1.0,54,54,0,1,1,0,4992,9984,3,2496,4,4.0,1664,2192,0.10909090909090909,0.3333333333333333,692224,575930368,2768896,4607442944,52229529,692224,36,2916,28.844410203711913,85.01176389182852,0.11510791366906475,0.4996996996996997,0.3171171171171171,0.3333333333333333,0.004801920768307323,0.0,0.6859526805449603,3.275109170305677,Old (50-100yr),Good,Small,Small,Summer,0,Post-2008,0,0,1,2-Car,4,1.5-Story,3.0,4,2192,0,1,1,0.14474914303521347,0.5294117647058824,0.2,0.29138696924703195
619,20,RL,90.0,11694,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,452.0,Ex,TA,PConc,Ex,TA,Av,GLQ,48,Unf,0,1774,1822,GasA,Ex,Y,SBrkr,1828,0,0,1828,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2007.0,Unf,3,774,TA,TA,Y,0,108,0,0,260,0,,,,0,7,2007,New,Partial,314813,3650,2.0,0,0,0,1,1,368,16452,32850,5,9140,4,5.6,3650,4424,9.0,0.5,3341584,6108415552,13322500,48627125000,136749636,3319684,81,0,42.7551166528639,108.1387996974259,0.1563061137238136,0.49904135853190906,0.21199671322925226,0.5,0.004920721705850191,0.20120284308365227,0.8246379862112658,3.182461103253182,New (0-5yr),Excellent,XLarge,Medium,Summer,0,Pre-2008,0,1,1,3+ Car,4,1-Story,5.0,5,4424,0,1,2,0.31863508881271424,0.9058823529411764,0.4,0.5415058139179636
620,60,RL,85.0,12244,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871,Unf,0,611,1482,GasA,Ex,Y,SBrkr,1482,780,0,2262,1,0,2,1,4,1,Gd,10,Typ,2,Gd,Attchd,2003.0,Fin,3,749,TA,TA,Y,168,0,0,0,0,0,,,,0,8,2008,WD,Normal,305000,3744,3.5,5,5,1,1,1,168,18096,29952,4,9048,4,5.0,3744,4493,1.3333333333333333,0.7,5116644,11573848728,14017536,52481654784,149915536,2196324,64,25,47.56048780237646,110.65260954898443,0.1847284605961617,0.3957276368491322,0.2,0.7,0.004418912947414936,0.07423773751657092,0.7612898645482052,2.452483139178418,New (0-5yr),Excellent,XLarge,Large,Summer,0,Post-2008,0,1,1,3+ Car,4,2-Story,4.0,5,4493,0,1,3,0.3240105952009972,0.7647058823529411,0.6,0.5629054925179795
621,30,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,41,Unf,0,823,864,GasA,TA,N,FuseF,864,0,0,864,1,0,1,0,2,1,TA,5,Typ,0,,,0.0,,0,0,,,N,0,0,100,0,0,0,,,,0,9,2008,WD,Normal,67000,1728,2.0,94,58,0,0,1,100,2592,5184,3,2592,3,3.0,1728,1728,0.031578947368421054,0.6666666666666666,746496,644972544,2985984,5159780352,68029504,746496,9,8836,29.393876913398138,90.81850031794183,0.104739968481028,0.4997108155002892,0.0,0.6666666666666666,0.005780346820809248,0.11560693641618497,0.49009730984689975,1.609442060085837,Old (50-100yr),Low,Small,Medium,Fall,1,Post-2008,0,0,0,No Garage,4,1-Story,3.0,3,1728,0,0,0,0.10860081022125273,0.29411764705882354,0.0,0.13423948576002542
622,60,RL,90.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,956,Rec,182,384,1522,GasA,TA,Y,SBrkr,1548,1066,0,2614,0,0,2,1,4,1,TA,9,Typ,1,TA,Attchd,1974.0,RFn,2,624,TA,TA,Y,38,243,0,0,0,0,,,,0,6,2008,WD,Normal,240000,4136,2.5,34,11,1,1,1,281,15684,24816,3,7842,3,3.6,4136,4760,0.17142857142857143,0.5,6832996,17861451544,17106496,70752467456,116640000,2316484,36,1156,51.12729212465687,103.92304845413264,0.2420146282751597,0.36789944404157604,0.15083393763596809,0.5,0.0034416826003824093,0.10745697896749522,0.8577714937375625,1.6602102933038185,Mature (25-50yr),Good,XLarge,Medium,Summer,1,Post-2008,0,1,1,2-Car,4,2-Story,3.0,3,4760,0,1,2,0.3448114677469617,0.43529411764705883,0.4,0.3933685284646735
623,20,RL,71.0,7064,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560,Unf,0,420,980,GasA,TA,Y,SBrkr,980,0,0,980,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1986.0,Unf,2,484,TA,TA,Y,192,0,0,0,0,0,,,,0,7,2009,WD,Normal,135000,1960,1.0,32,32,0,1,1,192,4900,9800,3,2940,3,3.4,1960,2444,0.15151515151515152,0.25,960400,941192000,3841600,7529536000,49900096,960400,25,1024,31.304951684997057,84.04760555780278,0.1387119603680113,0.49974502804691484,0.24681285058643548,0.25,0.0061162079510703364,0.19571865443425077,0.8348265601874553,2.525252525252525,Mature (25-50yr),Average,Small,Small,Summer,0,Post-2008,0,0,1,2-Car,4,1-Story,3.0,3,2444,0,1,1,0.16438142723589905,0.388235294117647,0.2,0.250872240451182
624,160,FV,69.0,2117,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,420,Unf,0,336,756,GasA,Ex,Y,SBrkr,756,756,0,1512,0,0,2,1,2,1,Gd,4,Typ,1,TA,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2007,WD,Normal,168500,2268,2.5,7,7,1,1,1,32,9072,13608,4,6048,4,4.6,2268,2708,0.75,0.8333333333333334,2286144,3456649728,5143824,11666192832,4481689,571536,36,49,38.88444419044716,46.010868281309364,0.7138810198300283,0.33318642573821067,0.19391802556192156,0.8333333333333334,0.0026437541308658294,0.021150033046926635,1.4677457048253053,2.388535031847134,Recent (5-10yr),Good,Large,Tiny,Summer,0,Pre-2008,0,1,1,2-Car,4,2-Story,4.0,5,2708,0,1,2,0.18494858211280774,0.6705882352941176,0.4,0.41851227246897515
625,60,RL,80.0,10400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1972,1972,Gable,CompShg,VinylSd,VinylSd,,288.0,TA,TA,CBlock,TA,TA,No,Rec,247,Unf,0,485,732,GasA,Gd,Y,SBrkr,1012,778,0,1790,1,0,1,2,4,1,TA,8,Min2,1,TA,Attchd,1972.0,RFn,2,484,TA,TA,Y,148,0,0,0,147,0,,,,0,11,2006,WD,Normal,165150,2522,3.0,34,34,1,1,1,295,10740,15132,3,5370,3,3.8,2522,3006,0.17142857142857143,0.6,3204100,5735339000,6360484,16041140648,108160000,535824,36,1156,42.30839160261236,101.9803902718557,0.17209883665032208,0.2901307966706302,0.19183511692429647,0.6,0.00446677833612507,0.16471245114461194,0.77684692968059,2.150537634408602,Mature (25-50yr),Good,XLarge,Medium,Fall,0,Pre-2008,0,1,1,2-Car,4,2-Story,3.0,4,3006,0,1,2,0.20816453723901526,0.48235294117647054,0.4,0.3635058261384953
626,20,RL,87.0,10000,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1116,1116,GasA,TA,Y,SBrkr,1116,0,0,1116,0,0,1,1,3,1,TA,5,Typ,0,,Attchd,1962.0,Unf,2,440,TA,TA,Y,0,0,0,0,385,0,,,,0,2,2010,WD,Normal,160000,2232,1.5,48,48,0,1,1,385,6696,13392,3,3348,3,3.6,2232,2672,0.12244897959183673,0.375,1245456,1389928896,4981824,11119431168,100000000,1245456,36,2304,33.406586176980134,100.0,0.11158884111588842,0.4997760859829825,0.19704433497536947,0.375,0.004476275738585497,0.3446732318710833,0.8613861386138614,2.835538752362949,Mature (25-50yr),Good,Small,Medium,Winter,0,Post-2008,0,0,1,2-Car,3,1-Story,3.0,3,2672,0,1,1,0.18214397008413835,0.43529411764705883,0.2,0.2724793625770657
627,20,RL,69.0,12342,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,978,978,GasA,TA,Y,SBrkr,1422,0,0,1422,0,0,1,0,3,1,TA,6,Min1,1,TA,Attchd,1960.0,RFn,1,286,TA,TA,Y,0,0,36,0,0,0,,GdWo,Shed,600,8,2007,WD,Normal,139900,2400,1.0,47,29,0,1,1,36,7110,12000,3,4266,3,3.4,2400,2686,0.10416666666666667,0.25,2022084,2875403448,5760000,13824000000,152324964,956484,25,2209,37.70941526992961,111.09455432198286,0.11520699991898242,0.40733027905039565,0.11911703456892961,0.25,0.004216444132115249,0.025298664792691498,0.6155517582219283,2.064409578860446,Mature (25-50yr),Average,Medium,Large,Summer,1,Pre-2008,0,1,1,1-Car,3,1-Story,3.0,3,2686,0,1,2,0.183234652539732,0.388235294117647,0.4,0.3238233155524597
628,80,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,674,LwQ,132,350,1156,GasA,Ex,Y,SBrkr,1520,0,0,1520,1,0,1,0,3,1,TA,7,Typ,2,Gd,Basment,1955.0,RFn,1,364,TA,TA,Y,0,0,189,0,0,0,,,,0,3,2010,WD,Normal,153000,2676,2.0,55,38,0,1,1,189,9120,16056,3,4560,3,4.0,2676,3040,0.10714285714285714,0.5,2310400,3511808000,7160976,19162771776,92160000,1336336,36,3025,38.98717737923585,97.97958971132712,0.15831684199562546,0.43182667164736643,0.13597310422114306,0.5,0.0046022353714661405,0.1242603550295858,0.8082474400360631,2.380952380952381,Old (50-100yr),Good,Large,Medium,Spring,1,Post-2008,0,1,1,1-Car,4,Split-Level,3.0,5,3040,0,1,3,0.21081333748831413,0.5294117647058824,0.6,0.4467417007313988
629,60,RL,70.0,11606,Pave,,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,192.0,TA,TA,PConc,Gd,TA,Av,Rec,650,Unf,0,390,1040,GasA,TA,Y,SBrkr,1040,1040,0,2080,0,1,1,2,5,1,Fa,9,Typ,2,TA,Attchd,1969.0,Unf,2,504,TA,TA,Y,335,0,0,0,0,0,,,,0,9,2007,WD,Family,135000,3120,2.5,38,38,1,1,1,335,10400,15600,3,6240,2,3.4,3120,3624,0.1282051282051282,0.4166666666666667,4326400,8998912000,9734400,30371328000,134699236,1081600,25,1444,45.60701700396552,107.73114684249862,0.17920220556560695,0.3332265299583467,0.16148670297981416,0.4166666666666667,0.004324843825084094,0.16098029793368573,0.6437897698384234,1.6233766233766234,Mature (25-50yr),Average,XLarge,Medium,Fall,0,Pre-2008,0,1,1,2-Car,3,2-Story,4.0,3,3624,0,1,3,0.2563103770645061,0.388235294117647,0.6,0.41484855706071766
630,80,RL,82.0,9020,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,CBlock,TA,TA,Gd,GLQ,624,Rec,336,288,1248,GasA,TA,Y,SBrkr,1350,0,0,1350,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1964.0,RFn,2,520,TA,TA,Y,176,0,0,0,0,0,,GdPrv,,0,6,2008,WD,Normal,168500,2598,2.5,44,44,0,1,1,176,8100,15588,3,4050,3,3.6,2598,3118,0.13333333333333333,0.625,1822500,2460375000,6749604,17535471192,81360400,1557504,36,1936,36.742346141747674,94.97368056467013,0.14965081476554706,0.480184686417853,0.2000769526741054,0.625,0.0044411547002220575,0.13027387120651368,0.8544009098905588,2.553191489361702,Mature (25-50yr),Good,Medium,Medium,Summer,0,Post-2008,0,0,1,2-Car,4,Split-Level,3.0,3,3118,0,1,1,0.21688999688376442,0.43529411764705883,0.2,0.28406137151027444
631,70,RM,50.0,9000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880,1991,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0,Unf,0,636,636,GasA,TA,Y,FuseA,1089,661,0,1750,0,0,1,0,3,1,Ex,8,Typ,0,,Detchd,1937.0,Unf,1,240,Fa,Po,N,0,0,293,0,0,0,,MnPrv,,0,6,2006,WD,Abnorml,124000,2386,1.0,126,15,1,1,1,293,8750,11930,3,5250,5,3.6,2386,2626,0.03937007874015748,0.25,3062500,5359375000,5692996,13583488456,81000000,404496,25,15876,41.83300132670378,94.86832980505137,0.19442284190645484,0.2664432341851697,0.10054461667364893,0.25,0.004568817818389492,0.16733295259851513,0.5215486709915067,1.8181818181818181,Historic (100+yr),Average,Large,Medium,Summer,1,Pre-2008,0,0,1,1-Car,4,2-Story,2.0,3,2626,0,1,1,0.1785602991586164,0.43529411764705883,0.2,0.2712848056018917
632,120,RL,34.0,4590,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24,Unf,0,1530,1554,GasA,Ex,Y,SBrkr,1554,0,0,1554,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,627,TA,TA,Y,156,73,0,0,0,0,,,,0,8,2007,WD,Normal,209500,3108,2.0,1,1,0,1,1,229,12432,24864,4,6216,4,5.0,3108,3735,4.0,0.6666666666666666,2414916,3752779464,9659664,30022235712,21068100,2414916,64,1,39.42080668885405,67.74953874381728,0.33848834676541056,0.49983917658411064,0.2016725635252493,0.6666666666666666,0.0038585209003215433,0.1472668810289389,0.49454877256260366,3.132341425215348,New (0-5yr),Excellent,Large,Tiny,Summer,0,Pre-2008,0,1,1,2-Car,4,1-Story,4.0,5,3735,0,1,2,0.26495793081957,0.7647058823529411,0.4,0.4765546043908371
633,20,RL,85.0,11900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,TA,Gd,CBlock,TA,TA,No,ALQ,822,Unf,0,564,1386,GasA,TA,Y,SBrkr,1411,0,0,1411,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Fin,2,544,TA,TA,Y,192,0,0,0,0,0,,,,0,4,2009,WD,Family,82500,2797,2.0,32,32,0,1,1,192,9877,19579,3,4233,3,3.8,2797,3341,0.21212121212121213,0.5,1990921,2809189531,7823209,21881515573,141610000,1920996,49,1024,37.5632799419859,109.08712114635715,0.11856146542307369,0.49535382416011436,0.19442458899213724,0.5,0.00424929178470255,0.1359773371104816,0.7721157490075096,2.903359601824969,Mature (25-50yr),Good,Medium,Medium,Spring,0,Post-2008,0,1,1,2-Car,4,1-Story,3.0,3,3341,0,1,2,0.23426301028357743,0.48235294117647054,0.4,0.3722053171533493
634,20,RL,80.0,9250,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,480,LwQ,468,108,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,0,1,1,0,3,1,TA,6,Typ,0,,Attchd,1954.0,Unf,1,260,TA,TA,Y,390,0,0,0,0,0,,,,0,7,2007,WD,Normal,139400,2112,1.5,53,2,0,1,1,390,5280,10560,3,3168,3,3.4,2112,2372,0.09259259259259259,0.375,1115136,1177583616,4460544,9420668928,85562500,1115136,25,2809,32.49615361854384,96.17692030835673,0.11414982164090369,0.4997633696166588,0.12304779933743493,0.375,0.005676442762535478,0.36896877956480606,0.823240742206567,2.431906614785992,Old (50-100yr),Average,Small,Medium,Summer,1,Pre-2008,0,0,1,1-Car,4,1-Story,3.0,3,2372,0,1,1,0.1587722031785603,0.388235294117647,0.2,0.24900249909873576
635,90,RL,64.0,6979,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,GLQ,1056,Unf,0,0,1056,GasA,Gd,Y,SBrkr,1056,0,0,1056,2,0,0,0,0,2,TA,4,Typ,0,,Detchd,1980.0,Unf,2,576,TA,TA,Y,264,56,0,0,0,0,,GdPrv,Shed,600,6,2010,WD,Normal,144000,2112,2.0,30,30,0,1,1,320,6336,12672,3,3168,3,3.8,2112,2688,0.1935483870967742,2.0,1115136,1177583616,4460544,9420668928,48706441,1115136,36,900,32.49615361854384,83.5404093837228,0.1512893982808023,0.4997633696166588,0.2725982016090866,2.0,0.003784295175023652,0.30274361400189215,0.7570344225506246,2.9182879377431905,Mature (25-50yr),Good,Small,Small,Summer,0,Post-2008,0,0,1,2-Car,4,Split-Foyer,3.0,4,2688,0,1,1,0.18339046431910253,0.48235294117647054,0.2,0.288581135165191
636,190,RH,60.0,10896,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,256,Unf,0,1184,1440,GasA,Ex,Y,FuseA,1440,1440,515,3395,0,0,2,0,8,2,Fa,14,Typ,0,,,0.0,,0,0,,,N,0,110,0,0,0,0,,,,0,3,2007,WD,Abnorml,200000,4320,2.0,93,12,1,0,1,110,20370,25920,2,6790,2,3.6,4835,4835,0.06382978723404255,0.2222222222222222,11526025,39130854875,18662400,80621568000,118722816,2073600,36,8649,58.26662852782886,104.38390680559911,0.3115536386161329,0.333256190696598,0.0,0.2222222222222222,0.004122497055359246,0.032391048292108364,0.5693468938353324,1.3651877133105803,Old (50-100yr),Good,XLarge,Medium,Spring,1,Pre-2008,0,0,1,No Garage,4,2.5-Story,3.0,5,4835,0,0,0,0.3506544094733562,0.43529411764705883,0.0,0.26198284237347164
637,30,RM,51.0,6120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0,Unf,0,264,264,Grav,Fa,N,FuseA,800,0,0,800,0,0,1,0,1,1,Fa,4,Maj1,1,Po,,0.0,,0,0,,,N,0,0,0,0,0,0,,,,0,1,2009,ConLw,Normal,60000,1064,1.0,73,59,0,0,1,0,1600,2128,2,1600,2,2.2,1064,1064,0.02702702702702703,0.5,640000,512000000,1132096,1204550144,37454400,69696,4,5329,28.284271247461902,78.23042886243178,0.13069759843162881,0.24788732394366197,0.0,0.5,0.004993757802746567,0.0,0.6436920856322963,1.1111111111111112,Old (50-100yr),Low,Small,Small,Winter,1,Post-2008,0,1,0,No Garage,4,1-Story,3.0,2,1064,0,0,1,0.05687129947023995,0.10588235294117651,0.2,0.12091788413713882
638,190,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,811,811,GasA,TA,Y,FuseA,811,576,0,1387,0,0,2,0,3,2,Gd,7,Typ,0,,BuiltIn,1954.0,Unf,1,256,TA,TA,Y,0,0,0,0,0,0,,,,0,11,2009,WD,Normal,93000,2198,2.0,55,55,1,1,1,0,6935,10990,3,4161,4,3.6,2198,2454,0.08928571428571429,0.5,1923769,2668267603,4831204,10618986392,36000000,657721,25,3025,37.242448899072144,77.45966692414834,0.23112814530911516,0.36880400181900863,0.11641655297862664,0.5,0.005043227665706052,0.0,0.6372701027183559,2.0946795140343526,Old (50-100yr),Average,Medium,Small,Fall,0,Post-2008,0,0,1,1-Car,4,1.5-Story,3.0,3,2454,0,1,1,0.16516048613275164,0.43529411764705883,0.2,0.26681820125993677
639,30,RL,67.0,8777,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,796,796,GasA,Gd,Y,FuseA,796,0,0,796,0,0,1,0,2,1,TA,4,Typ,0,,,0.0,,0,0,,,P,328,0,164,0,0,0,,MnPrv,,0,5,2008,WD,Normal,85000,1592,1.0,98,58,0,0,1,492,3980,7960,3,2388,3,3.4,1592,1592,0.050505050505050504,0.3333333333333333,633616,504358336,2534464,4034866688,77035729,633616,25,9604,28.21347195933177,93.68564457802486,0.09068124857598542,0.49968612680477087,0.0,0.3333333333333333,0.005018820577164366,0.617314930991217,0.7076046247410741,2.7839643652561246,Old (50-100yr),Average,Small,Medium,Spring,1,Post-2008,0,0,1,No Garage,4,1-Story,2.0,4,1592,0,0,0,0.09800560922405734,0.388235294117647,0.0,0.16208030111390145
640,120,RL,53.0,3982,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154,Unf,0,366,1520,GasA,Ex,Y,SBrkr,1567,0,0,1567,1,0,2,0,1,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3,648,TA,TA,Y,312,0,0,0,0,0,,,,0,10,2006,New,Partial,264561,3087,3.0,0,0,0,1,1,312,12536,24696,4,6268,5,5.2,3087,3735,8.0,1.5,2455489,3847751263,9529569,29417779503,15856324,2310400,64,0,39.585350825778974,63.103090257134,0.3934220436856641,0.49222797927461137,0.20984455958549222,1.5,0.004464285714285714,0.1989795918367347,0.8267932136719673,3.1164783794312423,New (0-5yr),Excellent,Large,Tiny,Fall,0,Pre-2008,0,1,1,3+ Car,4,1-Story,4.0,5,3735,0,1,2,0.26495793081957,0.8117647058823529,0.4,0.49224087890064094
